"country","country_code","age","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"China",156,80,1235,1290.578,1012.07,1316.187,1779.307,2491.288,3102.238,4271.529,5338.14,7130.556,8696.481,9358.833,11192.206,13882.331,16173.82,18381.707,25426.758,38361.281,39166.716,50488.369,65137.699,65547.195,54759.77,59173.365,78810.189,61707.593,56224.477,54257.457,56774.386,59741.295
"China",156,85,231,333.532,237.401,264.459,478.258,665.535,936.747,1218.329,1764.165,2325.922,3230.248,4008.553,4489.933,5683.67,7573.846,9110.273,10688.861,15255.722,23691.16,24867.893,32932.859,43595.835,44928.782,38396.968,42324.976,57381.748,45645.134,42188.303,41282.932,43788.767
"China",156,90,42,44.913,40.682,43.595,62.232,116.234,164.662,243.144,340.013,515.786,732.683,1037.831,1345.552,1650.857,2303.122,3197.381,3981.299,4839.586,7163.942,11510.575,12489.232,17081.571,23341.973,24785.43,21764.093,24596.675,34109.69,27697.811,26123.605,26082.928
"China",156,95,5,5.474,3.794,4.805,6.333,9.475,18.249,27.114,43.759,63.77,107.327,151.088,224.4,341.048,474.767,688.361,989.542,1272.026,1601.532,2460.633,4095.51,4599.072,6513.03,9220.705,10104.761,9147.522,10640.116,15156.887,12639.223,12243.617
"China",156,100,0,0.47,0.337,0.341,0.523,0.713,1.087,2.089,3.279,5.626,8.946,14.901,22.962,42.009,74.623,110.374,162.252,237.075,314.833,406.742,620.728,1040.349,1270.833,1791.379,2589.669,3051.377,3000.784,3428.961,4777.11,4593.187
"Taiwan, Province of China",158,0,1257,1768.614,1941.69,2051.487,1998.68,1950.836,2002.786,1945.394,1603.59,1612.857,1513.975,1221.735,977.57,1017.714,999.056,1021.355,1013.25,977.019,895.407,821.909,805.306,803.091,819.221,822.383,802.139,765.422,729.26,713.467,714.569,721.847
"Taiwan, Province of China",158,5,1014,1253.391,1747.899,1935.667,2060.962,1984.031,1847.974,2006.707,1914.899,1595.214,1593.743,1520.538,1223.349,990.996,1033.748,1011.832,1034.181,1026.135,989.973,908.44,835.001,818.431,816.235,832.375,835.552,815.331,778.644,742.506,726.735,727.846
"Taiwan, Province of China",158,10,929,1029.695,1245.416,1762.033,1952.634,2061.191,1902.068,1847.26,2039.707,1904.518,1577.722,1604.521,1521.522,1228.941,1000.296,1041.112,1019.257,1041.635,1033.634,997.51,916.027,842.634,826.084,823.903,840.054,843.246,823.04,786.371,750.255,734.496
"Taiwan, Province of China",158,15,784,933.884,1014.971,1244.147,1790.017,1947.472,2021.383,1899.468,1883.036,2022.483,1881.61,1589.798,1606.447,1523.996,1230.771,1001.852,1042.722,1020.963,1043.392,1035.446,999.391,917.996,844.676,828.163,826.008,842.177,845.386,825.211,788.578,752.492
"Taiwan, Province of China",158,20,710,774.819,915.184,968.45,1246.239,1772.187,1915.157,2001.728,1862.576,1858.193,1993.201,1888.604,1589.286,1605.412,1523.054,1230.241,1001.925,1042.883,1021.289,1043.79,1035.948,1000.02,918.786,845.604,829.158,827.05,843.253,846.506,826.389,789.821
"Taiwan, Province of China",158,25,620,695.199,759.352,880.742,947.129,1228.898,1683.221,1878.052,1961.834,1825.557,1825.319,1992.033,1897.202,1594.463,1609.26,1525.841,1234.051,1006.474,1047.524,1026.108,1048.693,1040.976,1005.206,924.18,851.177,834.818,832.777,849.025,852.331,832.293
"Taiwan, Province of China",158,30,545,606.608,686.557,779.089,900.718,939.628,1178.364,1648.039,1862.479,1925.448,1797.098,1823.22,2022.552,1913.297,1608.317,1619.526,1536.886,1246.417,1019.787,1060.926,1039.744,1062.439,1054.884,1019.327,938.582,865.817,849.584,847.63,863.94,867.322
"Taiwan, Province of China",158,35,463,524.13,598.074,740.043,830.132,895.535,923.755,1154.895,1654.29,1834.627,1900.839,1809.474,1865.883,2032.403,1920.986,1614.728,1626.58,1545,1256.314,1030.947,1072.206,1051.347,1074.194,1066.878,1031.622,951.268,878.849,862.791,860.972,877.367
"Taiwan, Province of China",158,40,352,435.244,514.101,653.996,788.755,820.842,829.177,904.449,1163.641,1623.034,1805.932,1910.501,1831.837,1863.417,2027.336,1915.55,1612.843,1625.554,1545.376,1259.099,1035.499,1076.91,1056.508,1079.568,1072.591,1037.759,957.977,886.05,870.249,868.619
"Taiwan, Province of China",158,45,280,339.464,424.563,540.856,689.309,772.301,786.677,806.725,913.997,1134.335,1590.366,1800.286,1896.59,1817.199,1848.717,2010.674,1901.924,1603.831,1617.562,1539.103,1255.991,1034.733,1076.348,1056.55,1079.895,1073.376,1039.128,960.125,888.864,873.409
"Taiwan, Province of China",158,50,204,275.222,326.825,429.004,543.454,663.229,777.31,759.609,802.623,886.504,1093.756,1572.517,1771.534,1866.685,1790.634,1823.013,1984.903,1879.908,1587.443,1602.301,1525.942,1246.843,1028.572,1070.433,1051.406,1075.131,1069.208,1035.721,957.723,887.318
"Taiwan, Province of China",158,55,160,197.808,259.24,325.541,422.688,509.222,674.464,739.703,729.821,772.086,830.934,1065.771,1546.971,1734.336,1829.491,1756.957,1791.911,1953.731,1853.289,1567.771,1583.995,1510.295,1236.319,1021.86,1064.049,1046.037,1070.267,1065.139,1032.643,955.93
"Taiwan, Province of China",158,60,119,145.838,179.704,242.422,312.492,384.192,525.26,626.851,691.95,689.159,709.753,800.764,1038.337,1498.664,1682.558,1777.513,1712.019,1750.387,1911.915,1817.223,1540.793,1558.858,1488.713,1221.548,1012.136,1054.817,1038.194,1063.162,1059.121,1027.958
